ID_REF,t0h.rep1,t0h.rep2,t0h.rep3,d1.rep1,d1.rep2,d1.rep3,d2.rep1,d2.rep2,d2.rep3,d3.rep1,d3.rep2,d3.rep3,d5.rep1,d5.rep2,d5.rep3,d7.rep1,d7.rep2,d7.rep3,d8.rep1,d8.rep2,d8.rep3
Rv0526,13.12094767,12.67930378,12.96731113,13.19476354,13.14273391,13.40140833,11.11213673,11.48784682,12.30506384,10.66477139,12.1647858,11.35720367,9.931350479,10.40577118,10.04998048,8.341867557,10.58508644,8.141472456,10.61264696,10.44216494,10.17403069
Rv0527,13.08516383,12.87460511,13.18833791,13.07015374,13.27157554,13.57448121,11.4825033,11.34238681,12.58215983,11.46127126,12.017432,11.9039626,9.837894953,11.59084705,10.57334902,9.38575404,11.54015834,9.752105389,11.26556405,10.37961471,10.54318584
Rv0528,13.16173771,12.77223645,13.23234952,13.17702548,13.29106722,13.68865332,11.23906279,11.13688172,12.59985858,10.60974557,12.15749356,11.78045341,10.44579112,10.98020462,10.2500201,9.030305611,11.26855166,9.146659715,10.16286207,9.580647649,9.745862049
Rv0529,13.01595797,12.78220259,13.02227851,12.52941642,12.71979774,13.2025063,10.61058267,10.13703862,11.97522513,10.32593946,11.3557283,11.20394238,9.740910053,10.94065392,9.588372541,8.603398784,10.22000111,9.45309824,11.21095166,10.45125544,11.03973272
Rv0530,12.51230916,11.99647929,12.60011254,11.63177367,11.98670126,12.41524081,10.61695645,10.44686776,10.90971162,10.05741072,10.69690647,10.16020401,11.76213784,10.4115622,10.90830235,9.43062176,10.69834352,10.39139514,11.47651617,11.24454404,11.29204866
Rv0531,11.41486721,10.88351468,11.3393605,11.10009752,11.207044,11.56348861,9.200045236,10.33819946,9.013427121,9.542698506,11.34757944,9.222324533,11.00620376,10.35641512,10.67048079,8.746584985,9.214325262,9.971502982,11.40531151,11.15159208,11.84349754
Rv0532,12.91561931,13.21065801,13.14591265,13.03459149,13.19326791,13.39521108,12.92959591,10.99149593,13.08315998,12.8018167,12.62252985,13.09252634,12.12204934,12.93308689,12.78748799,12.87871521,13.0159065,12.96484646,12.36769211,11.34516323,11.86701087
Rv0533c,10.11408003,10.17310597,9.938469036,9.224761637,9.236081899,9.804781908,9.443293937,9.035574009,9.737411409,8.773470738,9.471818621,8.886240185,10.05848248,9.350680032,8.856818943,8.296661842,9.198048257,8.838162689,10.62908739,9.945001288,10.12347224
Rv0534c,10.08599856,9.776223162,9.789542688,9.131114436,9.636918501,9.653686117,8.571813087,8.356857934,8.824558834,10.21524801,8.923530439,10.68332142,8.522546192,9.446525772,9.205968538,10.16121592,10.46650334,10.23689943,9.934620871,8.918599664,9.210082181
Rv0535,9.402617435,9.321926658,9.330436943,9.203286118,9.593720225,9.213760404,8.502261942,8.088998506,8.716423446,9.14536513,9.263037785,7.97363864,9.009745995,9.088247702,8.33663407,8.968717454,9.11599935,8.619375365,8.493574988,7.909232892,9.360555988
Rv0536,9.059513967,8.801792911,9.015142254,9.122057414,9.126974415,9.424937622,8.419946203,7.162438227,8.98999614,8.136608792,8.131818294,8.167754366,8.318444953,8.802163699,7.79199154,9.501205833,8.676712021,9.122202338,8.17281169,7.833533014,7.390857716
Rv0537c,11.46604838,10.93086724,11.54012659,9.977888902,10.75894094,11.16161572,10.4287251,10.29272051,10.27995514,9.618426112,10.29889532,10.28207223,11.28275576,10.04161673,10.56735821,8.823655561,10.59290402,10.55169468,11.76824762,11.63526599,11.64337618
Rv0538,10.68219509,10.5188053,10.86404695,10.26211962,10.80112089,10.40838704,10.32002563,8.948534807,10.723831,9.51619663,9.838955796,9.876586779,10.48230343,10.153788,9.190423631,9.492822839,9.685908476,8.631065462,9.310670224,8.531274926,8.910542782
Rv0539,11.11886145,10.10564387,11.36355205,11.69883004,11.10058778,12.16695559,10.96056937,8.407920808,11.73887092,10.44582814,10.71410423,10.63510569,10.88611817,10.03395006,10.7897289,11.78407989,10.70933644,10.81119357,9.33553441,8.90369376,9.082757265
Rv0540,9.449629144,8.816895716,9.365374655,9.406502049,8.986975198,9.609955418,7.151715539,6.922415974,7.130635001,7.635932942,6.993536713,6.952979733,7.776478805,7.378030619,8.161096222,8.771896568,8.527437873,8.24262171,7.865904948,7.375346666,7.483271633
Rv0541c,12.07070977,11.81532056,11.86344838,11.13242643,11.26700219,12.2061589,9.954334779,9.079190836,10.68750245,9.332234487,9.894749995,9.997114897,8.103166431,9.941211264,8.947749781,8.222337508,9.828679591,9.478922967,9.013028429,8.361537564,8.823508833
Rv0542c,12.88418361,12.54925742,12.98546978,11.67490967,12.21943457,12.55947392,11.59771017,11.19527187,11.69130459,9.587395835,10.6158724,10.08770924,10.1507885,10.3904202,9.177842004,8.395481805,9.762651674,8.399756322,10.71796654,9.786825985,10.77818268
Rv0543c,13.21533456,13.13754601,13.23936225,13.14205064,13.10360356,13.40439958,12.91986988,13.1110305,12.86947109,12.23058073,12.81540101,11.89688066,13.20043162,12.7222989,12.73911028,11.86813419,11.80743741,12.2105086,13.10861982,12.69814219,13.3306445
Rv0544c,13.56199202,12.90111747,13.72501027,12.05144285,12.67004523,12.52029114,12.22451095,12.78408666,12.22267517,11.49677328,12.3283854,11.33205739,12.46330027,11.22152731,12.39904725,10.95994864,11.68926505,11.68035002,13.16374033,13.07125052,13.17242424
Rv0545c,13.92173533,13.71632206,13.9355284,13.51192696,13.46109006,13.68785074,13.04967036,13.43073663,13.16216193,12.68066864,13.2522573,12.80810011,12.6510547,12.98410095,12.82596851,12.01065133,12.89319606,12.11467722,13.68094857,13.59077538,13.48211521
Rv0546c,10.662238,10.19555831,10.3765887,9.096182586,9.949255159,9.974480035,9.150227195,10.16518316,9.214060315,9.340475952,8.74156331,9.122809276,10.01269141,9.064275235,9.035717956,8.257966336,8.6578411,8.911919671,10.89771789,10.81174446,11.235373
Rv0547c,9.386338044,9.177561393,9.091168191,9.327820582,9.291479959,9.4624048,9.528849058,8.940329337,9.215428343,8.829259575,8.217963761,8.812104471,9.374594286,8.091681035,8.880112397,9.388104036,9.069829566,8.936870253,9.900669334,9.181559602,9.941286685
Rv0548c,11.64169521,11.354982,11.56243409,10.58945019,10.53017878,10.65517473,10.70509743,10.9637585,10.00716111,11.02900244,10.29911077,10.80257832,11.75113651,11.20419817,11.06272865,10.91020849,10.90579925,11.35963003,12.23921708,11.57907429,12.01079952
Rv0549c,8.957591896,8.804895875,8.222550968,8.25101129,7.947330605,8.55338258,9.757369164,9.259531008,9.926639329,8.120043042,8.642532984,7.809407452,8.053767271,9.48759178,9.333674749,8.547088324,8.177330288,8.94265367,9.039408658,9.030752137,9.435539791
Rv0550c,8.943398577,9.003862725,8.74028613,10.0234496,9.808129139,9.627552502,9.361318172,11.15266644,8.841639011,11.71338426,11.11400777,11.00816411,10.27849991,10.27241751,10.7767517,10.73848117,11.03915323,10.33983943,9.481060821,11.30584618,9.832891558
Rv0551c,8.850042816,8.039671135,8.436828469,8.742222141,8.496356661,8.555732019,8.773018696,10.82903082,7.758115661,10.69072278,9.34560736,9.906212802,9.731813955,7.876305722,9.443729853,9.043071218,8.660868423,8.7083649,7.977079284,8.107185374,7.971552573
Rv0552,9.231293148,8.915855523,8.804788768,8.152183634,8.418337445,8.446656481,8.39977719,8.47074095,8.294990793,7.798952375,8.354276752,7.923093048,9.096050529,7.860594614,8.515682159,8.734062464,8.235800429,8.567321699,7.958327245,8.243033676,7.750623829
Rv0553,8.744949142,8.563494167,8.926938861,8.283906601,9.067032859,8.685824854,7.933547324,6.955584407,7.439894193,9.188704585,7.521782298,8.501159621,8.788420358,7.800421217,7.779073497,10.02593087,8.628590233,9.925726654,7.666722233,7.293226192,7.564541848
Rv0554,9.377909967,8.482937763,8.854257316,8.318135717,8.448894136,8.250732864,8.660450765,10.12245191,8.40797096,8.224518632,8.713275354,8.2582319,8.821846571,7.955483203,8.868761501,7.703178866,8.625919565,9.1126001,11.60946993,10.27107137,11.07005835
Rv0555,12.60276196,11.73841074,12.2709493,11.39640971,11.6602349,12.23626254,10.30034676,10.4595066,10.89623143,9.293576522,10.87810329,9.122116431,10.38034876,9.927013918,9.457776856,8.938031201,9.996149656,9.362756363,10.87106816,10.24096066,10.43394732
Rv0556,12.1234841,12.17181739,11.87452723,11.81535181,12.0114658,11.86473978,10.62156934,10.87473613,11.34382275,10.43781567,11.43258671,10.37979302,11.25969945,11.44553499,10.4791143,8.61198788,9.747146638,10.10915854,12.13965298,12.15512497,12.44492296
Rv0557,11.64453908,10.9980309,11.53173006,11.6756773,12.22266299,12.38390909,10.63824822,11.50343145,11.37764698,10.33883288,11.24880131,10.64319991,10.55650767,8.394676332,10.18659978,9.41991092,10.50107086,9.323997593,10.61844265,9.760489929,10.72230304
Rv0558,12.43800349,12.49099683,12.25171299,12.02406064,12.12319422,12.1383514,11.76107908,11.65567925,11.36916694,11.30171423,10.94650504,11.6558883,11.62794411,11.71323075,11.93018027,11.16362036,11.5483688,10.82151944,12.67435501,12.03818886,12.19318289
Rv0559c,12.04246699,12.21740251,11.55826027,11.8442152,10.52672319,10.2882438,13.03066887,13.36896618,12.50701566,12.19284809,11.65785806,11.96273806,13.42443956,11.79076237,12.6455412,11.66378428,9.773029553,11.79156365,12.86083342,12.86597418,13.32213912
Rv0560c,9.811745233,9.987595358,9.262463785,9.213272094,8.88892188,8.438639587,9.923384979,10.84536871,8.394542708,9.746551314,9.543947867,8.822361776,9.621676001,8.533695649,9.235804292,8.632279167,9.620387861,8.679646339,9.880543582,8.873723124,9.592067405
Rv0561c,9.620576729,9.203147413,9.378884551,9.577118749,9.280570022,9.267292193,9.126281985,8.513460167,8.283276309,8.736465313,8.922274501,8.892951618,8.736583109,8.181189984,8.49261624,8.990724258,8.213828028,9.273724789,9.245950157,8.39320733,8.868353455
Rv0562,11.8815416,11.78015063,11.42204652,10.22766418,10.94106822,9.164023427,11.06503317,11.78471337,10.40130042,10.86732869,11.07947255,10.73691043,11.83971096,11.1999901,10.94233587,10.8212419,10.44170787,10.97768685,12.07294148,11.90829376,11.95251949
Rv0563,11.76139912,11.60450518,11.58185504,10.73229797,11.08798647,9.827915718,13.23550032,13.45002914,12.57416335,13.05253656,13.01615626,13.02871161,14.01459179,12.77423514,13.06122679,13.19216783,12.79176744,12.89011249,11.95556334,12.25258615,12.50596682
Rv0564c,9.640548468,9.514020817,9.208920132,9.385908626,9.518456473,8.480511786,10.41489501,10.16625589,9.208271088,9.235014816,9.456991988,9.505395812,9.724993762,8.278427526,9.080188665,9.09464725,10.6937883,9.629816199,9.55360064,9.084532595,9.753816429
Rv0565c,8.084908653,8.012972128,8.026567615,8.075516942,7.687394094,7.588293812,8.367184069,7.886260524,8.735554157,8.833752978,8.299460723,8.060821219,8.917530365,8.209562466,8.744636763,7.847597194,8.36602274,8.139796604,10.32030991,10.20312518,10.26595164
Rv0566c,8.232900378,7.974919256,8.122825805,7.257779262,7.745965896,7.131429623,7.687639481,7.638589113,7.409154601,8.237738801,8.763940911,8.282582613,8.884814106,7.879873703,8.590692994,7.907628176,7.28613528,8.357386322,10.66056656,9.570051512,10.31203753
Rv0567,9.34860624,8.940467864,9.423241923,9.646618908,8.974590285,8.808940862,9.912139244,10.51186033,8.703943458,10.07207838,10.35705951,10.16731215,10.70669977,10.48155667,11.01877641,9.691014561,10.17605635,11.28797637,11.93346016,11.44162335,12.41114426
Rv0568,12.53782056,12.34817781,12.42230759,10.81681103,11.20153489,10.9160094,11.50690206,11.46595897,11.35730103,10.85976972,10.92818245,11.02164231,11.63995028,11.22619864,11.54781333,10.56111036,10.95954804,11.01720319,11.57269071,11.16572234,11.59718539
Rv0569,14.45689033,14.26093274,14.32350105,14.76347057,14.57251787,14.54113074,14.16933313,13.63461205,14.3155615,14.77388787,14.18858289,14.40852216,14.69417007,14.15977881,14.43565716,14.36171576,14.32255715,14.60997764,12.75790709,12.77478485,13.48607858
Rv0570,13.98559395,13.47678016,13.79413147,13.01372975,13.27348781,13.12065685,12.32945659,11.48488224,11.95337167,11.93659923,11.93043292,11.8219183,11.57946683,11.8967494,11.74379826,11.81529335,12.10502362,12.12507269,8.22132694,9.096024408,9.467495462
Rv0571c,13.55740035,12.90748166,13.51090569,12.09569321,12.44478458,12.39417397,11.93769279,11.53880899,11.39865163,10.65578079,10.87982118,10.85889562,11.1169474,10.39753736,10.44775138,10.93028899,10.64849946,11.24619686,8.469237195,8.419796622,9.315946601
Rv0572c,11.45984452,10.69769608,10.92792724,12.98845507,12.67053506,12.11212402,13.71283285,12.35070945,12.76604886,13.3367351,13.27526254,13.0808084,13.3087382,12.57166023,13.6884223,13.08355105,12.76273089,13.78149171,10.44651497,9.92353307,12.39212953
Rv0573c,7.689742569,7.409197207,7.495019619,8.069171005,7.720077902,8.099380026,7.452507059,6.955211027,6.611681304,7.13634549,7.85870418,7.467128905,7.54239638,7.756821529,8.293860938,7.879326116,7.992329959,8.382098986,7.305311031,6.978933186,7.300585795
Rv0574c,8.85921394,8.803199052,8.29023827,10.30490426,10.30988422,9.871309211,8.229179305,7.701265741,8.115454598,10.3728939,8.444531587,9.954324856,10.44159548,7.610892391,8.550514892,9.331889943,8.233673915,9.600408079,7.330074995,7.210037542,7.578369126
Rv0575c,7.35717674,6.835762269,7.667938592,7.587953929,7.503415335,7.796123055,7.628490616,6.451411256,8.236294788,7.194209221,6.717335052,8.073446476,6.965531175,7.098903449,7.653606367,7.354126672,9.10855043,7.391459734,6.788505258,6.653467137,6.651294753
Rv0576,10.48368896,10.2805528,10.4188754,10.2842412,10.23122117,10.28281005,10.36218595,10.65157994,10.54982235,9.609809184,9.657514731,10.15384843,10.07254928,9.241792306,9.628178434,9.389848331,9.520301138,8.959413581,9.447796782,9.106638048,9.33479064
Rv0577,11.54479396,11.23223291,11.57040405,10.31348507,11.09880032,10.69756181,10.90988081,10.56726898,10.3739073,9.878061479,9.96105946,10.10780716,10.5417688,9.095542442,9.291413519,9.783954163,10.45607585,9.365781457,10.89221005,9.757707613,10.08162535
Rv0578c,12.85678272,13.23374628,13.29442201,13.00830165,13.23553006,13.4560079,12.6963186,10.88579389,12.96130292,11.58447121,12.13613376,12.24134319,11.68683451,12.2541177,11.69430033,11.80829095,11.88193929,11.84045562,11.25340478,9.24081564,9.328630685
Rv0579,11.66094768,11.45076579,11.40909003,9.060880643,9.840699861,8.791541105,10.7925114,11.20819875,9.744543923,10.08436543,10.63921921,9.798986791,11.66879495,10.24548331,10.45543987,9.709028014,10.32931779,9.699665867,11.09765587,10.80871163,10.84089281
Rv0580c,12.44923031,11.97860322,12.38501921,10.81193245,10.71296507,10.854785,11.52127739,12.03910676,10.57721168,11.58335674,12.20978315,11.44619602,13.00720959,11.52319868,12.07042423,11.41631447,11.13750912,11.75348147,12.73304312,12.28394188,12.35260503
Rv0581,10.99827667,10.54625553,10.98791522,9.856816801,10.50044907,9.793157172,10.27586972,10.31637937,10.12245118,9.462743498,11.02944576,9.086444467,11.14373097,10.10790044,10.83376406,9.699908596,10.33505815,10.92653719,12.06182196,11.73810887,12.17241451
Rv0582,9.936493187,9.268806635,9.884017718,9.018044075,9.747386411,8.358190741,9.777429178,8.860892099,9.698395285,10.29713249,10.18719879,10.55316602,10.38542014,9.755942755,10.16519695,8.962716294,9.788608705,10.24304025,11.20779055,10.94904822,10.99516077
Rv0583c,9.473218715,10.09726994,9.034011133,9.853355257,9.74467007,7.990971047,9.867133365,10.58424707,8.432758093,10.79964426,10.07939171,9.993992701,10.71870782,10.74286797,10.26081721,10.04234777,8.955789368,9.837354399,11.60487159,10.95243977,11.29414012
Rv0584,7.1796117,7.023462991,7.243845578,7.201653899,7.294593666,7.066685851,7.731803699,7.673607149,7.616211476,7.729896001,7.14488718,7.648140465,7.262573578,7.272004705,7.064060911,7.653861172,7.236297612,7.290905773,6.859179029,6.922190447,6.931236474
Rv0585c,7.327554149,7.326245604,7.221936701,7.772224888,7.711395502,8.102795077,7.501493278,7.23001672,7.515226614,7.582954304,7.62601985,7.695922831,7.838115371,7.296602839,7.771920891,7.578262309,8.046069966,7.694933612,7.384846534,7.295881664,7.318047969
Rv0586,11.35928123,10.84740555,10.61655829,12.41840734,11.37261314,10.87815444,13.96257967,14.84879513,13.05004194,12.98642781,13.66842836,13.076808,14.40754241,11.82178282,12.6975926,12.82365328,12.21007253,11.80780781,11.16499919,11.78196935,11.37563598
Rv0587,12.78068032,12.32047337,12.41666664,13.14661125,12.99898039,12.78656473,13.49432124,14.43584491,13.09816533,12.48155035,12.95675217,12.51717419,13.78764742,11.12991416,11.94511726,12.03853623,12.41279026,11.11489433,12.09745499,11.25727469,11.36216549
Rv0588,13.01641023,12.84688105,12.88537231,12.92419761,12.84273625,12.82055241,13.2437826,14.32954628,12.61579967,12.48805991,13.01277815,12.09126911,13.23714615,12.15231941,12.19981558,12.40553043,12.51018574,11.85409452,12.13726631,11.82908063,12.01124573
Rv0589,12.54539172,11.97816206,12.13887745,11.77194376,12.46988939,10.93045616,11.96551219,12.83565256,10.86004476,11.78849319,12.73848045,11.20940096,11.69979831,9.461818585,10.85171611,10.95902003,10.36490743,9.776847232,12.20940373,10.71166014,11.57632724
Rv0590,12.11779475,11.70314356,11.9435711,11.66932119,11.90733181,11.67287539,11.53105989,11.13021925,11.18295417,11.18001747,11.6422793,11.30292979,11.31218384,11.3205861,11.32343088,10.45164631,11.83358584,10.11216894,12.48410376,11.29615306,11.96336194
Rv0590A,10.49097669,10.12286655,10.0912784,9.337460507,9.128639004,7.489154792,10.90873131,9.812581072,9.928432974,7.942224454,9.295645496,8.238300374,8.882602233,10.74194668,5.833145659,7.446888347,8.05486418,7.412288053,11.07036402,10.42348245,10.79000665
Rv0591,7.412218296,7.499809695,7.457425707,7.201591469,8.258147065,7.349395063,7.83635121,6.985624864,8.430965306,7.696852346,7.256036204,7.947882297,7.09750279,7.213114855,7.187193903,8.169741103,8.259840385,8.872477846,7.23577444,6.648287039,7.150572018
Rv0592,7.210065046,7.52521493,7.350876675,7.499909806,7.174307346,8.283806475,6.882641324,6.984941154,7.415565733,6.851237068,6.994175332,7.150047676,6.908126477,7.074602745,7.280628051,7.137527866,7.10876601,6.8069798,6.841145809,6.972008139,6.792005874
Rv0593,7.303839561,7.358638149,7.270052397,7.30030551,8.069276019,7.779124596,7.745919127,7.769969302,7.968120616,7.500224754,7.760884386,7.496613843,7.733942631,7.620570942,7.563592263,8.024871953,7.863998322,8.46189528,7.211495841,7.571762076,7.247061177
Rv0594,8.588620295,8.119630359,7.807432526,8.271119268,8.389237311,8.476796558,7.88083302,8.02185165,7.909167119,7.876676226,8.337250786,7.999657868,8.753627403,7.785573119,7.847210905,8.507092846,8.520729705,7.919628339,7.6919655,7.82762956,7.839588101
Rv0595c,8.052113298,8.09751391,7.314272784,8.594188343,7.405521976,8.083587775,9.562765206,10.85847418,8.055197911,8.034118578,8.145395132,8.138396498,9.057807772,7.985889594,7.343525379,7.534000412,9.503324154,7.747286607,8.853237934,8.670923311,8.991863441
Rv0596c,9.641501944,9.302286249,10.07177361,9.969998542,11.1635696,11.26519736,10.61688627,11.19234973,11.41036299,11.1328629,9.755088009,11.92591446,9.433279481,12.0628412,10.33379765,11.87818517,11.37446716,11.8474105,9.576649059,10.8524501,10.39065037
